Unnamed: 0,route_names,route_links,bus_names,bus_types,departing_time,duration,reaching_time,star_rating,prices,seats_available
126,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,Electric A/C Seater (2+2),09:35:00,07h 25m,17:00:00,4.5,332.0,29
127,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:50:00,06h 20m,06:10:00,4.5,500.0,30
128,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:00:00,06h 45m,05:45:00,4.6,517.0,37
129,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,IntrCity SmartBus,AC Sleeper (2+1),23:40:00,06h 50m,06:30:00,4.5,911.0,22
130,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,FRESHBUS,Electric A/C Seater (2+2),10:00:00,06h 40m,16:40:00,4.5,450.0,33
131,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,Electric A/C Seater (2+2),21:50:00,06h 15m,04:05:00,4.4,332.0,31
132,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Durga Malleswari Travels,A/C Sleeper (2+1),22:30:00,07h 15m,05:45:00,4.5,827.0,20
133,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),23:20:00,06h 35m,05:55:00,4.5,669.0,29
134,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Svkdt travels,A/C Sleeper (2+1),23:20:00,06h 54m,06:14:00,4.5,810.0,25
135,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Zingbus Plus,A/C Seater / Sleeper (2+1),22:50:00,06h 50m,05:40:00,4.5,375.0,26
136,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,Electric A/C Seater (2+2),06:30:00,07h 25m,13:55:00,4.4,570.0,1
137,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,Electric A/C Seater (2+2),08:40:00,07h 20m,16:00:00,4.4,332.0,20
138,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,Electric A/C Seater/Sleeper (2+1),23:00:00,07h 30m,06:30:00,4.3,379.0,15
139,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,Electric A/C Seater (2+2),04:30:00,07h 30m,12:00:00,4.3,332.0,13
140,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,Electric A/C Seater (2+2),16:00:00,06h 42m,22:42:00,4.3,332.0,25
141,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,GMRK Tours and Travels,Volvo A/C Semi Sleeper (2+2),23:45:00,06h 10m,05:55:00,4.6,409.0,32
142,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri KVR Travels,A/C Sleeper (2+1),23:45:00,05h 50m,05:35:00,4.3,610.0,17
143,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Yolo Bus,A/C Seater / Sleeper (2+1),23:24:00,06h 19m,05:43:00,4.2,470.0,25
144,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,FRESHBUS,Electric A/C Seater (2+2),11:00:00,07h 10m,18:10:00,4.5,450.0,37
145,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,Electric A/C Seater (2+2),22:35:00,06h 35m,05:10:00,4.2,332.0,27
146,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,Electric A/C Seater (2+2),14:35:00,07h 25m,22:00:00,4.1,332.0,21
147,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,BSR Tours And Travels,VE A/C Sleeper (2+1),23:50:00,06h 25m,06:15:00,4.6,880.0,11
148,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,Electric A/C Seater (2+2),13:00:00,06h 42m,19:42:00,4.2,332.0,22
149,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,Electric A/C Seater (2+2),11:35:00,07h 25m,19:00:00,4.1,332.0,26
150,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Sai Srinivasa Travels,Non A/C Seater / Sleeper (2+1),22:00:00,06h 57m,04:57:00,4.4,550.0,32
151,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,Electric A/C Seater (2+2),10:35:00,07h 25m,18:00:00,4.1,332.0,34
152,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,Electric A/C Seater (2+2),22:30:00,07h 30m,06:00:00,4.0,332.0,21
153,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Svkdt travels,A/C Sleeper (2+1),23:00:00,06h 50m,05:50:00,4.1,810.0,25
154,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Svkdt travels,A/C Seater / Sleeper (2+1),22:45:00,06h 55m,05:40:00,4.2,574.0,24
155,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,FRESHBUS,Electric A/C Seater (2+2),23:45:00,06h 30m,06:15:00,4.4,450.0,34
156,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,Electric A/C Seater (2+2),23:25:00,07h 30m,06:55:00,4.0,332.0,36
157,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:45:00,06h 15m,06:00:00,4.6,447.0,41
158,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:30:00,06h 15m,05:45:00,4.2,400.0,18
159,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,Electric A/C Seater/Sleeper (2+1),21:30:00,07h 50m,05:20:00,4.1,534.0,20
160,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Tirumala Xpress,A/C Sleeper (2+1),23:20:00,06h 50m,06:10:00,4.0,555.0,29
161,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Durga Malleswari Travels,A/C Sleeper (2+1),22:30:00,07h 25m,05:55:00,4.0,827.0,21
162,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Anjani Bus,A/C Seater / Sleeper (2+1),23:15:00,06h 33m,05:48:00,3.9,499.0,28
163,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,Electric A/C Seater/Sleeper (2+1),10:05:00,07h 45m,17:50:00,4.1,381.0,20
164,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,Electric A/C Seater (2+2),22:45:00,07h 12m,05:57:00,4.1,379.0,21
165,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,V Kaveri Travels,A/C Seater / Sleeper (2+1),23:05:00,06h 45m,05:50:00,3.9,500.0,24
166,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,Electric A/C Seater (2+2),23:59:00,07h 13m,07:12:00,3.9,379.0,24
167,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri KVR Travels,NON A/C Sleeper (2+1),23:20:00,06h 05m,05:25:00,3.8,470.0,19
168,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours And Travels,NON A/C Sleeper (2+1),23:10:00,06h 52m,06:02:00,3.9,600.0,23
169,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),23:45:00,06h 30m,06:15:00,3.8,800.0,21
170,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Royal Varma Travels,A/C Sleeper (2+1),22:28:00,06h 49m,05:17:00,4.4,1080.0,20
171,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:10:00,07h 20m,05:30:00,3.7,580.0,22
172,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,YNR Travels,A/C Sleeper (2+1),23:25:00,06h 35m,06:00:00,0.0,3800.0,32
173,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),21:40:00,08h 20m,06:00:00,0.0,599.0,32
174,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Mahi Trans Solutions,A/C Sleeper (2+1),21:40:00,08h 20m,06:00:00,0.0,1299.0,29
175,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Naveen Tours and Travels,A/C Seater/Sleeper (2+1),03:05:00,03h 40m,06:45:00,0.0,3999.0,44
176,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Naveen Tours and Travels,A/C Seater / Sleeper (2+1),23:59:00,07h 06m,07:05:00,0.0,3999.0,45
177,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),23:10:00,07h 10m,05:50:00,3.7,890.0,23
178,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours And Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:15:00,07h 30m,06:45:00,3.6,500.0,39
179,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),23:05:00,06h 35m,05:40:00,4.5,518.0,34
180,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),23:55:00,05h 50m,05:45:00,3.8,700.0,26
181,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Durga Malleswari Travels,A/C Seater / Sleeper (2+1),22:40:00,06h 50m,05:30:00,3.9,551.0,30
182,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,Electric A/C Seater (2+2),23:50:00,07h 22m,07:12:00,3.9,427.0,30
183,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Venkteshwara Travels,A/C Sleeper (2+1),15:20:00,05h 40m,21:00:00,3.4,399.0,27
184,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Pavan Tours and Travels,A/C Sleeper (2+1),23:10:00,06h 05m,05:15:00,4.5,504.0,23
185,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Venkata Padmavathi Travels,Non A/C Seater / Sleeper (2+1),22:20:00,07h 40m,06:00:00,4.0,513.0,31
186,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Atluri Travels,A/C Seater / Sleeper (2+1),23:00:00,05h 45m,04:45:00,4.0,560.0,27
187,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:50:00,07h 30m,06:20:00,3.2,400.0,26
188,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,Electric A/C Seater (2+2),11:30:00,06h 52m,18:22:00,4.1,379.0,23
189,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sudha Sri Tours and Travels,A/C Sleeper (2+1),23:10:00,06h 37m,05:47:00,4.2,699.0,30
190,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,Electric A/C Seater (2+2),23:35:00,06h 52m,06:27:00,3.9,519.0,19
191,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Go Tour Travels and Holidays,A/C Seater / Sleeper (2+1),23:55:00,06h 15m,06:10:00,4.1,690.0,24
192,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Holidays Tours and Travels,A/C Seater / Sleeper (2+1),23:45:00,06h 05m,05:50:00,4.9,527.0,31
193,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours And Travels,NON A/C Sleeper (2+1),23:00:00,06h 30m,05:30:00,3.4,600.0,25
194,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Nani Svkdt Travels,A/C Sleeper (2+1),23:20:00,06h 06m,05:26:00,3.5,870.0,19
195,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Kaveri Travels,A/C Volvo B11R Multi-Axle Sleeper (2+1),23:56:00,06h 04m,06:00:00,4.0,810.0,23
196,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Mayuri Travels,A/C Sleeper (2+1),23:55:00,06h 45m,06:40:00,4.2,999.0,36
197,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,KKaveri Travels,Non A/C Seater / Sleeper (2+1),23:00:00,06h 45m,05:45:00,3.4,560.0,20
198,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Eswar Travels,A/C Seater / Sleeper (2+1),22:55:00,06h 55m,05:50:00,3.8,650.0,27
199,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),22:45:00,06h 55m,05:35:00,3.9,600.0,19
200,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),23:10:00,06h 25m,05:35:00,2.9,790.0,23
201,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,AVR Travels,A/C Seater / Sleeper (2+1),23:00:00,06h 45m,05:45:00,2.6,1049.0,26
202,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai Srinivasa Travels,A/C Sleeper (2+1),22:35:00,07h 10m,05:45:00,3.7,780.0,20
203,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai Srinivasa Travels,Non A/C Seater / Sleeper (2+1),22:05:00,06h 55m,05:00:00,4.0,500.0,24
204,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours And Travels,A/C Sleeper (2+1),00:45:00,06h 15m,07:00:00,3.9,800.0,30
205,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,GO BUS,Non A/C Seater / Sleeper (2+1),23:20:00,06h 50m,06:10:00,4.1,450.0,30
206,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:45:00,06h 15m,05:00:00,3.3,600.0,28
207,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),22:45:00,07h 30m,06:00:00,2.4,690.0,17
208,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours And Travels,A/C Sleeper (2+1),23:30:00,06h 30m,06:00:00,2.7,800.0,26
209,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),01:30:00,05h 20m,06:50:00,4.0,1190.0,28
210,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,NON A/C Sleeper (2+1),23:30:00,06h 10m,05:40:00,2.9,690.0,24
211,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Komali Travels,Non A/C Seater / Sleeper (2+1),00:29:00,06h 31m,07:00:00,4.0,499.0,29
212,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Venkata Padmavathi Travels,A/C Seater / Sleeper (2+1),23:20:00,07h 00m,06:20:00,3.2,680.0,28
213,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Prasanna Travels,A/C Seater / Sleeper (2+1),23:15:00,06h 10m,05:25:00,2.7,555.0,31
214,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Mayuri Travels,Non A/C Seater / Sleeper (2+1),23:55:00,05h 05m,05:00:00,3.3,670.0,34
215,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:55:00,06h 30m,06:25:00,3.8,500.0,22
216,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Meghana Travels,A/C Seater / Sleeper (2+1),00:00:00,06h 12m,06:12:00,4.3,590.0,39
217,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),00:25:00,06h 30m,06:55:00,3.8,500.0,25
218,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vikram Travels,A/C Sleeper (2+1),03:45:00,05h 16m,09:01:00,4.3,500.0,3
219,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),22:50:00,07h 35m,06:25:00,3.5,560.0,17
220,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),23:40:00,06h 25m,06:05:00,4.4,499.0,43
221,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,YNR Travels,A/C Sleeper (2+1),16:15:00,06h 05m,22:20:00,4.4,3800.0,31
222,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),22:15:00,07h 00m,05:15:00,2.6,890.0,22
223,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Svkdt travels,A/C Sleeper (2+1),02:10:00,05h 00m,07:10:00,3.3,955.0,4
224,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai Dasari Travels,Non A/C Seater / Sleeper (2+1),22:59:00,07h 11m,06:10:00,4.3,550.0,17
225,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,BSR Tours And Travels,A/C Seater / Sleeper (2+1),23:59:00,07h 11m,07:10:00,3.8,610.0,27
226,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Moonlight Travels,A/C Sleeper (2+1),23:00:00,07h 05m,06:05:00,2.7,550.0,21
227,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),00:30:00,06h 50m,07:20:00,2.9,400.0,25
228,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),23:55:00,06h 05m,05:40:00,2.3,890.0,21
229,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Laharisa Tours and Travels,Non A/C Seater / Sleeper (2+1),23:45:00,05h 53m,05:38:00,2.8,620.0,26
230,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai Sri Krishna Travels,A/C Seater / Sleeper (2+1),00:25:00,06h 05m,06:30:00,2.6,599.0,18
231,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai Sri Durga Travels,Non A/C Seater / Sleeper (2+1),23:20:00,07h 00m,06:20:00,2.5,3000.0,40
232,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Nani Svkdt Travels,A/C Sleeper (2+1),23:56:00,06h 04m,05:45:00,2.9,1110.0,15
233,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vinay's Tours and Travels,A/C Sleeper (2+1),22:30:00,06h 55m,05:25:00,2.6,699.0,22
234,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:55:00,07h 05m,06:00:00,2.4,610.0,32
235,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Chandu Travels,A/C Seater / Sleeper (2+1),23:45:00,06h 10m,05:55:00,2.7,475.0,29
236,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),15:30:00,07h 35m,23:05:00,1.7,790.0,21
237,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Navayuga Travels,NON AC Seater / Sleeper 2+1,00:25:00,06h 16m,06:41:00,2.7,560.0,32
238,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai RK Travels,Non A/C Seater / Sleeper (2+1),23:30:00,06h 22m,05:52:00,3.4,499.0,26
239,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),00:15:00,06h 35m,06:50:00,2.4,400.0,35
240,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),01:00:00,06h 00m,07:00:00,2.9,400.0,20
241,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Varun Travels,Scania AC Multi Axle Sleeper (2+1),23:25:00,05h 45m,05:10:00,3.3,600.0,27
242,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,J Gagana Travels,A/C Seater / Sleeper (2+1),00:30:00,05h 57m,06:27:00,3.0,610.0,26
243,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai Dasari Travels,Volvo Multi-Axle A/C Sleeper (2+1),23:07:00,07h 08m,06:15:00,2.3,800.0,25
244,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Ramana Tours And Travels,NON AC Seater / Sleeper 2+1,23:40:00,07h 23m,07:03:00,3.0,560.0,28
245,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Shri Ganesh Travels,A/C Seater / Sleeper (2+1),16:00:00,06h 45m,22:45:00,2.2,500.0,40
246,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vahini Travels,Non A/C Seater / Sleeper (2+1),23:50:00,06h 37m,06:27:00,2.9,560.0,29
247,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,BSR Tours And Travels,A/C Sleeper (2+1),00:10:00,06h 35m,06:45:00,3.3,880.0,3
248,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Atluri Travels,Non A/C Seater / Sleeper (2+1),23:45:00,05h 45m,05:30:00,2.6,560.0,31
249,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Jagan Travels,Non A/C Seater / Sleeper (2+1),04:30:00,05h 45m,10:15:00,1.0,450.0,8
250,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,LVP Travels,A/C Seater / Sleeper (2+1),23:45:00,07h 30m,07:15:00,2.5,680.0,32
251,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Sai Anjana Tours and Travels,Non A/C Seater / Sleeper (2+1),23:55:00,06h 30m,06:25:00,2.2,499.0,20
252,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,KKaveri Travels,Non A/C Seater / Sleeper (2+1),23:25:00,06h 20m,05:45:00,2.4,500.0,25
253,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Rainbow Tours And Travels,Non A/C Seater / Sleeper (2+1),23:55:00,06h 15m,06:10:00,2.8,560.0,20
254,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,DMR Travels,Non A/C Seater / Sleeper (2+1),23:50:00,06h 35m,06:25:00,1.9,610.0,24
255,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,SVR Tours and Travels,Volvo Multi Axle Sleeper B11R (2+1),02:00:00,05h 15m,07:15:00,2.0,800.0,9
256,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Ramana Tours And Travels,Non A/C Seater / Sleeper (2+1),01:00:00,06h 02m,07:02:00,1.6,560.0,20
257,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,LVR Travels,Non A/C Seater / Sleeper (2+1),23:55:00,05h 40m,05:35:00,2.1,549.0,28
258,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours and Travels Grand,A/C Sleeper (2+1),15:20:00,06h 10m,21:30:00,1.8,800.0,14
259,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Atluri Travels,NON AC Seater / Sleeper 2+1,23:35:00,06h 30m,06:05:00,2.6,560.0,31
260,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),05:00:00,05h 30m,10:30:00,1.9,500.0,8
261,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Neelachal Travels,A/C Seater / Sleeper (2+1),01:00:00,05h 55m,06:55:00,4.5,600.0,5
262,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,LVP Travels,A/C Seater / Sleeper (2+1),22:57:00,06h 33m,05:30:00,4.0,555.0,30
